condition,gold,idx,mean_logprob,num_answer_tokens,position_count,positions,sum_logprob,task,token_logprobs
cache_random_prompt_04,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.0848076194524765,3,3,"[6, 4989, 6899]",-0.2544228434562683,registrant_name,"[-0.2486182451248169, -0.0015300721861422062, -0.004274517763406038]"
patch_random_prompt_04,SCANA Corporation,754737_1993.txt_registrant_name_199,-0.8224272131919861,3,3,"[6, 4989, 6899]",-2.4672815799713135,registrant_name,"[-2.3874764442443848, -0.014818127267062664, -0.06498695909976959]"
clean,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2079755812883377,9,9,"[7043, 7044, 7045, 7046, 7047, 7048, 7049, 7050, 7051]",-1.871780276298523,registrant_name,"[-1.8706475496292114, -4.660974445869215e-05, -0.0001662831346038729, -4.0531076592742465e-06, -4.0531076592742465e-06, -0.0001062098381225951, -1.2636104656849056e-05, -1.5497195136049413e-06, -0.0007913556764833629]"
qr_ablate,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2832167446613312,9,0,[],-2.548950672149658,registrant_name,"[-0.30308613181114197, -0.0008591298246756196, -1.321644902229309, -0.029764650389552116, -0.07275830209255219, -0.42484867572784424, -0.0024557928554713726, -0.0017366817919537425, -0.39179641008377075]"
cache_answer,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2079755812883377,9,9,"[7043, 7044, 7045, 7046, 7047, 7048, 7049, 7050, 7051]",-1.871780276298523,registrant_name,"[-1.8706475496292114, -4.660974445869215e-05, -0.0001662831346038729, -4.0531076592742465e-06, -4.0531076592742465e-06, -0.0001062098381225951, -1.2636104656849056e-05, -1.5497195136049413e-06, -0.0007913556764833629]"
patch_answer,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.0741298720240593,9,9,"[7043, 7044, 7045, 7046, 7047, 7048, 7049, 7050, 7051]",-0.6671688556671143,registrant_name,"[-0.3452308773994446, -0.0003856868715956807, -0.2792467474937439, -0.0005110388156026602, -0.0008503158460371196, -0.012804199010133743, -0.00013422065239865333, -0.00023600654094479978, -0.027769729495048523]"
cache_query,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2079755812883377,9,7,"[7022, 7023, 7024, 7025, 7026, 7027, 7028]",-1.871780276298523,registrant_name,"[-1.8706475496292114, -4.660974445869215e-05, -0.0001662831346038729, -4.0531076592742465e-06, -4.0531076592742465e-06, -0.0001062098381225951, -1.2636104656849056e-05, -1.5497195136049413e-06, -0.0007913556764833629]"
patch_query,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.3608638048171997,9,7,"[7022, 7023, 7024, 7025, 7026, 7027, 7028]",-3.247774124145508,registrant_name,"[-0.10295882076025009, -0.0005808573332615197, -2.5215954780578613, -0.013640644028782845, -0.019514361396431923, -0.2905091643333435, -0.0035265416372567415, -0.0028887945227324963, -0.29255932569503784]"
cache_early_prompt,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2079755812883377,9,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",-1.871780276298523,registrant_name,"[-1.8706475496292114, -4.660974445869215e-05, -0.0001662831346038729, -4.0531076592742465e-06, -4.0531076592742465e-06, -0.0001062098381225951, -1.2636104656849056e-05, -1.5497195136049413e-06, -0.0007913556764833629]"
patch_early_prompt,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.28813472390174866,9,9,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",-2.593212604522705,registrant_name,"[-0.3022535443305969, -0.00086758635006845, -1.3321164846420288, -0.030907245352864265, -0.08304538577795029, -0.42942625284194946, -0.0026140587870031595, -0.0018779276870191097, -0.410104364156723]"
cache_random_prompt_00,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2079755812883377,9,9,"[46, 740, 771, 2984, 3549, 3681, 3703, 4693, 5072]",-1.871780276298523,registrant_name,"[-1.8706475496292114, -4.660974445869215e-05, -0.0001662831346038729, -4.0531076592742465e-06, -4.0531076592742465e-06, -0.0001062098381225951, -1.2636104656849056e-05, -1.5497195136049413e-06, -0.0007913556764833629]"
patch_random_prompt_00,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.28301525115966797,9,9,"[46, 740, 771, 2984, 3549, 3681, 3703, 4693, 5072]",-2.5471372604370117,registrant_name,"[-0.3023822605609894, -0.0008659188752062619, -1.3222384452819824, -0.02898189052939415, -0.07276684045791626, -0.42441326379776, -0.002432128181681037, -0.0017164511373266578, -0.39134013652801514]"
cache_random_prompt_01,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2079755812883377,9,9,"[284, 846, 2416, 2840, 3182, 3477, 3907, 5316, 5884]",-1.871780276298523,registrant_name,"[-1.8706475496292114, -4.660974445869215e-05, -0.0001662831346038729, -4.0531076592742465e-06, -4.0531076592742465e-06, -0.0001062098381225951, -1.2636104656849056e-05, -1.5497195136049413e-06, -0.0007913556764833629]"
patch_random_prompt_01,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2830396890640259,9,9,"[284, 846, 2416, 2840, 3182, 3477, 3907, 5316, 5884]",-2.5473570823669434,registrant_name,"[-0.30513933300971985, -0.0008534126682206988, -1.3123767375946045, -0.029731785878539085, -0.07365761697292328, -0.4298420548439026, -0.002441641641780734, -0.0017354916781187057, -0.39157894253730774]"
cache_random_prompt_02,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2079755812883377,9,9,"[1045, 1576, 2464, 3723, 3991, 4425, 5099, 5791, 6929]",-1.871780276298523,registrant_name,"[-1.8706475496292114, -4.660974445869215e-05, -0.0001662831346038729, -4.0531076592742465e-06, -4.0531076592742465e-06, -0.0001062098381225951, -1.2636104656849056e-05, -1.5497195136049413e-06, -0.0007913556764833629]"
patch_random_prompt_02,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.3012545108795166,9,9,"[1045, 1576, 2464, 3723, 3991, 4425, 5099, 5791, 6929]",-2.7112905979156494,registrant_name,"[-0.30495119094848633, -0.0008540081907995045, -1.4127495288848877, -0.030879274010658264, -0.07834989577531815, -0.45781266689300537, -0.0026333199348300695, -0.0018755479250103235, -0.42118531465530396]"
cache_random_prompt_03,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2079755812883377,9,9,"[319, 1090, 1503, 2597, 3081, 5701, 5756, 6011, 6772]",-1.871780276298523,registrant_name,"[-1.8706475496292114, -4.660974445869215e-05, -0.0001662831346038729, -4.0531076592742465e-06, -4.0531076592742465e-06, -0.0001062098381225951, -1.2636104656849056e-05, -1.5497195136049413e-06, -0.0007913556764833629]"
patch_random_prompt_03,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2848023474216461,9,9,"[319, 1090, 1503, 2597, 3081, 5701, 5756, 6011, 6772]",-2.563220977783203,registrant_name,"[-0.3056599199771881, -0.0008591298246756196, -1.3335679769515991, -0.02975805476307869, -0.07275409251451492, -0.4200945496559143, -0.0024293928872793913, -0.0017307315720245242, -0.39636728167533875]"
cache_random_prompt_04,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2079755812883377,9,9,"[190, 391, 1179, 1689, 1730, 3233, 3493, 4563, 4725]",-1.871780276298523,registrant_name,"[-1.8706475496292114, -4.660974445869215e-05, -0.0001662831346038729, -4.0531076592742465e-06, -4.0531076592742465e-06, -0.0001062098381225951, -1.2636104656849056e-05, -1.5497195136049413e-06, -0.0007913556764833629]"
patch_random_prompt_04,Sears Credit Account Trust 1991 C,876858_1993.txt_registrant_name_64,-0.2828677296638489,9,9,"[190, 391, 1179, 1689, 1730, 3233, 3493, 4563, 4725]",-2.545809507369995,registrant_name,"[-0.3082514703273773, -0.0008463853155262768, -1.3235599994659424, -0.030850954353809357, -0.07770365476608276, -0.4100424349308014, -0.0024871863424777985, -0.0018450870411470532, -0.3902221918106079]"
clean,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.03399015963077545,6,6,"[7078, 7079, 7080, 7081, 7082, 7083]",-0.20394094288349152,registrant_name,"[-0.024518121033906937, -0.0006314906058833003, -0.16542357206344604, -0.0005874100024811924, -0.00027771908207796514, -0.012502625584602356]"
qr_ablate,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.5160369873046875,6,0,[],-3.096221923828125,registrant_name,"[-2.0247364044189453, -0.02659127302467823, -0.8693068027496338, -0.13059011101722717, -0.0024199981708079576, -0.04257742688059807]"
cache_answer,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.03399015963077545,6,6,"[7078, 7079, 7080, 7081, 7082, 7083]",-0.20394094288349152,registrant_name,"[-0.024518121033906937, -0.0006314906058833003, -0.16542357206344604, -0.0005874100024811924, -0.00027771908207796514, -0.012502625584602356]"
patch_answer,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.2825610637664795,6,6,"[7078, 7079, 7080, 7081, 7082, 7083]",-1.695366382598877,registrant_name,"[-1.1429013013839722, -0.005223436746746302, -0.5113748908042908, -0.010052410885691643, -0.001042775809764862, -0.02477155439555645]"
cache_query,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.03399015963077545,6,6,"[7058, 7059, 7060, 7061, 7062, 7063]",-0.20394094288349152,registrant_name,"[-0.024518121033906937, -0.0006314906058833003, -0.16542357206344604, -0.0005874100024811924, -0.00027771908207796514, -0.012502625584602356]"
patch_query,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.1424441933631897,6,6,"[7058, 7059, 7060, 7061, 7062, 7063]",-0.8546651005744934,registrant_name,"[-0.43395373225212097, -0.005521997343748808, -0.2936595678329468, -0.07813173532485962, -0.0030902510043233633, -0.04030775651335716]"
cache_early_prompt,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.03399015963077545,6,6,"[0, 1, 2, 3, 4, 5]",-0.20394094288349152,registrant_name,"[-0.024518121033906937, -0.0006314906058833003, -0.16542357206344604, -0.0005874100024811924, -0.00027771908207796514, -0.012502625584602356]"
patch_early_prompt,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.5172404050827026,6,6,"[0, 1, 2, 3, 4, 5]",-3.1034421920776367,registrant_name,"[-2.003710985183716, -0.0271845031529665, -0.8888383507728577, -0.13553370535373688, -0.002537485444918275, -0.045637346804142]"
cache_random_prompt_00,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.03399015963077545,6,6,"[831, 2371, 3972, 4821, 6252, 6670]",-0.20394094288349152,registrant_name,"[-0.024518121033906937, -0.0006314906058833003, -0.16542357206344604, -0.0005874100024811924, -0.00027771908207796514, -0.012502625584602356]"
patch_random_prompt_00,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.5128477811813354,6,6,"[831, 2371, 3972, 4821, 6252, 6670]",-3.0770866870880127,registrant_name,"[-2.0015780925750732, -0.02656654641032219, -0.8733431100845337, -0.13059617578983307, -0.0024297498166561127, -0.04257308319211006]"
cache_random_prompt_01,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.03399015963077545,6,6,"[1994, 2733, 3377, 4035, 4821, 5864]",-0.20394094288349152,registrant_name,"[-0.024518121033906937, -0.0006314906058833003, -0.16542357206344604, -0.0005874100024811924, -0.00027771908207796514, -0.012502625584602356]"
patch_random_prompt_01,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.5063902735710144,6,6,"[1994, 2733, 3377, 4035, 4821, 5864]",-3.038341522216797,registrant_name,"[-1.9814841747283936, -0.026355484500527382, -0.8573195934295654, -0.12872947752475739, -0.0024523441679775715, -0.04200034588575363]"
cache_random_prompt_02,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.03399015963077545,6,6,"[457, 1270, 1974, 4657, 5783, 6970]",-0.20394094288349152,registrant_name,"[-0.024518121033906937, -0.0006314906058833003, -0.16542357206344604, -0.0005874100024811924, -0.00027771908207796514, -0.012502625584602356]"
patch_random_prompt_02,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.5094856023788452,6,6,"[457, 1270, 1974, 4657, 5783, 6970]",-3.056913375854492,registrant_name,"[-1.9862240552902222, -0.026634452864527702, -0.8687529563903809, -0.1303030103445053, -0.0024509173817932606, -0.04254772141575813]"
cache_random_prompt_03,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.03399015963077545,6,6,"[774, 2995, 3184, 4840, 5458, 5653]",-0.20394094288349152,registrant_name,"[-0.024518121033906937, -0.0006314906058833003, -0.16542357206344604, -0.0005874100024811924, -0.00027771908207796514, -0.012502625584602356]"
patch_random_prompt_03,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.5135499835014343,6,6,"[774, 2995, 3184, 4840, 5458, 5653]",-3.0812997817993164,registrant_name,"[-2.011052370071411, -0.026279546320438385, -0.8694419264793396, -0.1295415312051773, -0.0024070357903838158, -0.042577311396598816]"
cache_random_prompt_04,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.03399015963077545,6,6,"[2925, 3064, 3356, 3800, 4127, 6189]",-0.20394094288349152,registrant_name,"[-0.024518121033906937, -0.0006314906058833003, -0.16542357206344604, -0.0005874100024811924, -0.00027771908207796514, -0.012502625584602356]"
patch_random_prompt_04,"CBI Industries, Inc.",310431_1993.txt_registrant_name_65,-0.49993014335632324,6,6,"[2925, 3064, 3356, 3800, 4127, 6189]",-2.9995808601379395,registrant_name,"[-1.9453933238983154, -0.026335513219237328, -0.8531821966171265, -0.13013598322868347, -0.0024182144552469254, -0.04211578890681267]"
clean,City National Corporation,201461_1993.txt_registrant_name_72,-4.903352964902297e-05,3,3,"[7058, 7059, 7060]",-0.00014710058167111129,registrant_name,"[-5.781483559985645e-05, -4.136476854910143e-05, -4.792098479811102e-05]"
qr_ablate,City National Corporation,201461_1993.txt_registrant_name_72,-0.567111611366272,3,0,[],-1.701334834098816,registrant_name,"[-0.06284365803003311, -0.0058911023661494255, -1.6326000690460205]"
cache_answer,City National Corporation,201461_1993.txt_registrant_name_72,-4.903352964902297e-05,3,3,"[7058, 7059, 7060]",-0.00014710058167111129,registrant_name,"[-5.781483559985645e-05, -4.136476854910143e-05, -4.792098479811102e-05]"
patch_answer,City National Corporation,201461_1993.txt_registrant_name_72,-0.017124580219388008,3,3,"[7058, 7059, 7060]",-0.051373738795518875,registrant_name,"[-0.018310444429516792, -0.0007849234389141202, -0.03227837011218071]"
cache_query,City National Corporation,201461_1993.txt_registrant_name_72,-4.903352964902297e-05,3,3,"[7041, 7042, 7043]",-0.00014710058167111129,registrant_name,"[-5.781483559985645e-05, -4.136476854910143e-05, -4.792098479811102e-05]"
patch_query,City National Corporation,201461_1993.txt_registrant_name_72,-0.26626574993133545,3,3,"[7041, 7042, 7043]",-0.7987971901893616,registrant_name,"[-0.021309703588485718, -0.0025157250929623842, -0.7749717235565186]"
cache_early_prompt,City National Corporation,201461_1993.txt_registrant_name_72,-4.903352964902297e-05,3,3,"[0, 1, 2]",-0.00014710058167111129,registrant_name,"[-5.781483559985645e-05, -4.136476854910143e-05, -4.792098479811102e-05]"
patch_early_prompt,City National Corporation,201461_1993.txt_registrant_name_72,-0.5718415975570679,3,3,"[0, 1, 2]",-1.715524673461914,registrant_name,"[-0.06392359733581543, -0.00618140771985054, -1.645419716835022]"
cache_random_prompt_00,City National Corporation,201461_1993.txt_registrant_name_72,-4.903352964902297e-05,3,3,"[4735, 4799, 5755]",-0.00014710058167111129,registrant_name,"[-5.781483559985645e-05, -4.136476854910143e-05, -4.792098479811102e-05]"
patch_random_prompt_00,City National Corporation,201461_1993.txt_registrant_name_72,-0.5712807178497314,3,3,"[4735, 4799, 5755]",-1.7138421535491943,registrant_name,"[-0.0626697838306427, -0.005975714419037104, -1.6451966762542725]"
cache_random_prompt_01,City National Corporation,201461_1993.txt_registrant_name_72,-4.903352964902297e-05,3,3,"[2486, 2605, 5897]",-0.00014710058167111129,registrant_name,"[-5.781483559985645e-05, -4.136476854910143e-05, -4.792098479811102e-05]"
patch_random_prompt_01,City National Corporation,201461_1993.txt_registrant_name_72,-0.5713850855827332,3,3,"[2486, 2605, 5897]",-1.7141551971435547,registrant_name,"[-0.06299947947263718, -0.005958769004791975, -1.6451969146728516]"
cache_random_prompt_02,City National Corporation,201461_1993.txt_registrant_name_72,-4.903352964902297e-05,3,3,"[1592, 4192, 5963]",-0.00014710058167111129,registrant_name,"[-5.781483559985645e-05, -4.136476854910143e-05, -4.792098479811102e-05]"
patch_random_prompt_02,City National Corporation,201461_1993.txt_registrant_name_72,-0.5672868490219116,3,3,"[1592, 4192, 5963]",-1.7018604278564453,registrant_name,"[-0.0632597953081131, -0.005894183646887541, -1.6327064037322998]"
cache_random_prompt_03,City National Corporation,201461_1993.txt_registrant_name_72,-4.903352964902297e-05,3,3,"[1076, 6063, 6400]",-0.00014710058167111129,registrant_name,"[-5.781483559985645e-05, -4.136476854910143e-05, -4.792098479811102e-05]"
patch_random_prompt_03,City National Corporation,201461_1993.txt_registrant_name_72,-0.567190408706665,3,3,"[1076, 6063, 6400]",-1.7015712261199951,registrant_name,"[-0.0629735067486763, -0.0058937096036970615, -1.6327040195465088]"
cache_random_prompt_04,City National Corporation,201461_1993.txt_registrant_name_72,-4.903352964902297e-05,3,3,"[2341, 2954, 6940]",-0.00014710058167111129,registrant_name,"[-5.781483559985645e-05, -4.136476854910143e-05, -4.792098479811102e-05]"
patch_random_prompt_04,City National Corporation,201461_1993.txt_registrant_name_72,-0.567063570022583,3,3,"[2341, 2954, 6940]",-1.7011905908584595,registrant_name,"[-0.06269542872905731, -0.00589489471167326, -1.6326003074645996]"
